cancelacion,longitud_cuenta,plan_internacional,plan_buzon,mensajes_buzon,total_minutos_dia,total_llamadas_dia,total_costo_dia,total_minutos_tarde,total_llamadas_tarde,total_costo_tarde,total_minutos_noche,total_llamadas_noche,total_costo_noche,total_minutos_internacionales,total_llamadas_internacionales,total_costo_internacional,llamadas_servicio_cliente,total_minutos_dia_log,total_llamadas_dia_log,total_costo_dia_log,total_minutos_noche_log,total_llamadas_noche_log,total_costo_noche_log,total_minutos_internacionales_log,total_llamadas_internacionales_log,total_costo_internacional_log
No,96,no,no,0,0.5138547877937566,0.3846153846153847,0.5137198266969261,109.2,86,9.28,0.4571865443425075,0.28846153846153844,0.4570943075615973,0.963235294117647,0.875,0.9618528610354227,2,5.219815138393079,4.48863636973214,3.4738280726970627,5.2533200006173,4.3694478524670215,2.25758772706331,2.8678989020441064,2.0794415416798357,1.7011051009599243
No,77,yes,no,0,0.3349701858996843,0.3653846153846154,0.33484629667835775,168.1,121,14.29,0.48050458715596334,0.5192307692307693,0.48003398470688186,0.31617647058823517,0.375,0.3160762942779292,0,4.897093252697127,4.465908118654584,3.1608228934195837,5.2847254130285695,4.634728988229636,2.285438934159075,2.174751721484161,1.3862943611198906,1.1346227261911428
No,128,no,no,0,0.6439845668186601,0.5865384615384616,0.6439034454301631,219.0,107,18.62,0.6070336391437309,0.6250000000000001,0.6066270178419712,0.3749999999999999,0.625,0.37329700272479566,3,5.402677381872279,4.700480365792417,3.6524747722201365,5.439816928821736,4.736198448394496,2.4265710727750367,2.2617630984737906,1.791759469228055,1.199964782928397
No,116,no,no,0,0.4966678358470712,0.3173076923076923,0.4965958324736951,200.0,116,17.0,0.374617737003058,0.25,0.3746813933729821,0.9044117647058822,0.875,0.9046321525885559,1,5.19295685089021,4.406719247264253,3.447762850809476,5.133442723357803,4.31748811353631,2.150598735996164,2.8213788864092133,2.0794415416798357,1.6620303625532709
No,96,yes,no,0,0.531041739740442,0.6826923076923078,0.5310501341035693,216.9,100,18.44,0.5271406727828746,0.6538461538461539,0.5267629566694988,0.16911764705882348,0.375,0.16893732970027253,3,5.245970886175828,4.787491742782046,3.4995332823830174,5.344723739362192,4.762173934797756,2.339880877737743,1.916922612182061,1.3862943611198906,0.9439058989071285
Yes,60,yes,yes,45,0.34444054717642925,0.5096153846153847,0.34433670311532905,94.9,73,8.07,0.3188073394495412,0.673076923076923,0.3186066270178419,0.4632352941176471,0.375,0.46321525885558584,4,4.91705694713669,4.624972813284271,3.1801349965517702,5.043425116919247,4.77912349311153,2.0706530356467567,2.379546134130174,1.3862943611198906,1.2947271675944
No,105,yes,yes,31,0.473868817958611,0.5288461538461539,0.4739013822983289,113.6,102,9.66,0.7301223241590215,0.5384615384615384,0.7298215802888699,0.5367647058823529,0.5,0.5367847411444142,2,5.156177599386914,4.6443908991413725,3.41213732170049,5.5706319618686955,4.653960350157523,2.547098670044448,2.468099531471619,1.6094379124341003,1.366091653802371
No,123,no,no,0,0.33391792353560146,0.5,0.33381473076129564,198.8,102,16.9,0.37576452599388377,0.548076923076923,0.37553101104502973,0.5,0.0,0.4986376021798365,1,4.894850261102546,4.61512051684126,3.1587011018321305,5.135210028677887,4.663439094112067,2.151762203259462,0.0,0.0,0.0
No,84,no,no,0,0.31673097158891617,0.3173076923076923,0.3166907365380648,188.4,84,16.01,0.724006116207951,0.7403846153846155,0.7238742565845369,0.08823529411764702,0.75,0.08719346049046328,1,4.857484114602081,4.406719247264253,3.122805356117467,5.564520407322694,4.836281906951478,2.5416019934645457,1.7404661748405044,1.9459101490553132,0.8197798314933114
No,107,no,no,0,0.41704665029814103,0.2596153846153846,0.416958943676501,215.3,93,18.3,0.1819571865443425,0.6442307692307693,0.18181818181818182,0.3897058823529411,0.25,0.38964577656675753,1,5.058154810064233,4.330733340286331,3.3167282250357055,4.7808027546312495,4.7535901911063645,1.843719208158766,2.2823823856765264,1.0986122886681096,1.2178757094949273
Yes,86,no,no,0,0.691687127323746,0.5192307692307693,0.6915617907984322,268.3,109,22.81,0.4778287461773699,0.5192307692307693,0.47748513169073925,0.5955882352941175,0.5,0.5940054495912808,1,5.462135451777431,4.634728988229636,3.7106409458954492,5.281171207713066,4.634728988229636,2.2823823856765264,2.533696813957432,1.6094379124341003,1.4182774069729414
No,115,no,no,0,0.5776920378814451,0.451923076923077,0.5776769135547762,231.6,89,19.69,0.5504587155963302,0.5,0.550552251486831,0.7058823529411763,0.875,0.7057220708446867,1,5.313698468586339,4.564348191467836,3.5655812377694427,5.3734248390348425,5.111987788356544,2.3664984187376987,2.6461747973841225,2.0794415416798357,1.5129270120532565
No,128,no,yes,40,0.8235706769554542,0.6153846153846155,0.8233959149989686,239.9,111,20.39,0.7136850152905199,0.7307692307692307,0.713678844519966,0.5955882352941175,0.25,0.5940054495912808,1,5.610204127696635,4.727387818712341,3.855875844805145,5.554121700101795,4.8283137373023015,2.5321082512722946,2.533696813957432,1.0986122886681096,1.4182774069729414
No,97,no,no,0,0.7288670641880042,0.5865384615384616,0.7286981638126677,165.5,152,14.07,0.33868501529051975,0.46153846153846156,0.33814783347493627,0.4117647058823528,1.0,0.4114441416893733,1,5.506144213750353,4.700480365792417,3.7537304264335525,5.076423034634259,4.574710978503383,2.0992441689760155,2.312535423847214,2.1972245773362196,1.2412685890696329
No,90,no,no,0,0.596983514556296,0.326923076923077,0.5968640396121312,193.3,105,16.43,0.30237003058103973,0.1923076923076923,0.302463891248938,0.5661764705882352,0.75,0.5640326975476839,1,5.340418542566672,4.418840607796598,3.591542221224979,5.01529110563245,4.23410650459726,2.046401687601636,2.501435951739211,1.9459101490553132,1.3912819026309298
No,22,no,no,0,0.6506488951245177,0.47115384615384615,0.6505054672993605,172.6,91,14.67,0.4472477064220183,0.4903846153846154,0.4468988954970263,0.48529411764705865,0.375,0.48501362397820175,1,5.411199523604709,4.584967478670572,3.660737148167656,5.239628370199357,4.605170185988092,2.2449559801574095,2.4069451083182885,1.3862943611198906,1.3164082336557241
Yes,121,no,no,0,0.829182742897229,0.46153846153846156,0.8291726841345162,263.1,106,22.36,0.5003822629969419,0.33653846153846156,0.5004248088360238,0.5367647058823529,0.375,0.5367847411444142,1,5.616043560348194,4.574710978503383,3.861781788991399,5.310739886546594,4.430816798843313,2.309560706730471,2.468099531471619,1.3862943611198906,1.366091653802371
No,169,no,no,0,0.545071904594879,0.48076923076923084,0.5450794305756138,273.2,125,23.22,0.7480886850152905,0.5192307692307693,0.7476635514018691,0.5808823529411764,0.75,0.5803814713896458,2,5.266826699456666,4.59511985013459,3.519868911379654,5.588371623144873,4.634728988229636,2.563409711275944,2.517696472610991,1.9459101490553132,1.4060969884160703
No,83,no,no,0,0.8112942827078218,0.3173076923076923,0.8112234371776357,145.5,100,12.37,0.43960244648318036,0.3653846153846154,0.43925233644859807,0.4338235294117646,0.75,0.4332425068119892,0,5.597310230145684,4.406719247264253,3.8433158074183553,5.228967288413243,4.465908118654584,2.2353763433005955,2.341805806147327,1.9459101490553132,1.264126727145683
No,87,no,yes,48,0.49596632760434933,0.41346153846153844,0.4959768929234578,246.8,106,20.98,0.7331804281345563,0.6826923076923078,0.7332200509770604,0.40441176470588225,1.0,0.4032697547683925,1,5.19184512203752,4.5217885770490405,3.4468078929142076,5.573673789309181,4.787491742782046,2.550226115908643,2.302585092994046,2.1972245773362196,1.2325602611778486
No,126,no,yes,24,0.5608558400561207,0.326923076923077,0.5607592325149577,167.6,51,14.25,0.5787461773700305,0.3942307692307693,0.578589634664401,0.2867647058823529,0.375,0.2861035422343325,1,5.28978103552575,4.418840607796598,3.5421180727185324,5.407171771460119,4.499809670330265,2.3969857684155302,2.128231705849268,1.3862943611198906,1.0986122886681096
No,61,no,yes,36,0.6892318484742196,0.47115384615384615,0.689086032597483,175.6,133,14.93,0.4067278287461773,0.33653846153846156,0.40696686491079015,0.44117647058823517,0.5,0.44141689373297005,1,5.459159891664867,4.584967478670572,3.707701208354524,5.181783550292085,4.430816798843313,2.1938856760707046,2.3513752571634776,1.6094379124341003,1.2725655957915476
No,90,yes,no,0,0.5952297439494914,0.375,0.5952135341448319,208.5,87,17.72,0.28822629969418956,0.451923076923077,0.2880203908241291,0.06617647058823528,0.625,0.06539509536784743,2,5.338018733399589,4.477336814478207,3.58933532377755,4.990432586778736,4.564348191467836,2.0241930674493576,1.6863989535702286,1.791759469228055,0.7839015438284094
No,131,no,no,0,0.3486495966327604,0.34615384615384615,0.34866927996698993,179.4,81,15.25,0.6292048929663607,0.9903846153846155,0.6287170773152081,0.11029411764705876,0.375,0.10899182561307907,2,4.925803358579558,4.442651256490317,3.1888289035159043,5.464678903763262,5.0238805208462765,2.449279472144849,1.791759469228055,1.3862943611198906,0.8544153281560676
No,89,no,no,0,0.4279200280603297,0.7500000000000001,0.4278935423973592,207.0,108,17.6,0.2714067278287461,0.701923076923077,0.2710280373831776,0.5588235294117646,0.5,0.5585831062670301,1,5.077670695432414,4.844187086458591,3.3357695763397,4.960043507980195,4.804021044733257,1.9974177062012453,2.4932054526026954,1.6094379124341003,1.3862943611198906
No,71,no,no,0,0.26201332865661164,0.7115384615384616,0.26201774293377345,157.9,86,13.42,0.768348623853211,0.5384615384615384,0.7680543755310111,0.5588235294117646,0.625,0.5585831062670301,0,4.728272383122075,4.812184355372417,2.9987277825337895,5.6080055192624325,4.653960350157523,2.5817308344235403,2.4932054526026954,1.791759469228055,1.3862943611198906
No,166,no,no,0,0.705717292178183,0.6634615384615384,0.7055910872704767,242.8,73,20.64,0.507262996941896,0.7884615384615384,0.5072217502124045,0.4779411764705881,1.0,0.4768392370572208,4,5.478970866241294,4.770684624465665,3.727138166231027,5.319589501823576,4.875197323201151,2.3174737054877963,2.3978952727983707,2.1972245773362196,1.308332819650179
No,146,yes,no,0,0.44230094703612766,0.35576923076923084,0.4423354652362287,224.8,149,19.11,0.6976299694189602,0.6538461538461539,0.6975361087510621,0.4632352941176471,0.5,0.46321525885558584,1,5.1029105702054265,4.454347296253507,3.3603753871419,5.537727890326118,4.762173934797756,2.5168896956410514,2.379546134130174,1.6094379124341003,1.2947271675944
No,90,yes,no,0,0.31497720098211157,0.4423076923076923,0.31483391788735304,221.1,108,18.79,0.15328746177370028,0.5576923076923078,0.15293118096856417,0.5661764705882352,0.375,0.5640326975476839,2,4.853591544486569,4.553876891600541,3.1188344706879745,4.715816706075155,4.672828834461906,1.7884205679625405,2.501435951739211,1.3862943611198906,1.3912819026309298
No,59,no,no,0,0.38021746755524377,0.451923076923077,0.38023519702909014,228.3,81,19.41,0.676223241590214,0.375,0.6762956669498725,0.44852941176470573,0.625,0.44686648501362397,0,4.9890711161804155,4.564348191467836,3.2499868198932536,5.5154428455366835,4.477336814478207,2.4965057856313524,2.3608540011180215,1.791759469228055,1.2781522025001875
No,25,no,no,0,0.7460540161346895,0.576923076923077,0.746028471219311,221.9,97,18.86,0.5271406727828746,0.34615384615384615,0.5267629566694988,0.5588235294117646,0.375,0.5585831062670301,2,5.5258512661635395,4.6913478822291435,3.773220602547687,5.344723739362192,4.442651256490317,2.339880877737743,2.4932054526026954,1.3862943611198906,1.3862943611198906
No,124,no,no,0,0.6902841108383023,0.5961538461538461,0.6901175985145451,199.0,121,16.92,0.6720183486238531,0.8365384615384616,0.6720475785896346,0.2647058823529411,0.5,0.2643051771117167,0,5.460436216024472,4.709530201312334,3.7089271494177143,5.511006459958388,4.912654885736052,2.492378664626701,2.0918640616783932,1.6094379124341003,1.0715836162801904
No,105,no,no,0,0.22483339179235354,0.33653846153846156,0.22488136991953792,193.8,83,16.47,0.5493119266055045,0.6250000000000001,0.5488530161427359,0.6029411764705881,0.5,0.6021798365122617,3,4.629862798578463,4.430816798843313,2.9047128751668225,5.372032404370318,4.736198448394496,2.3646204839134985,2.5416019934645457,1.6094379124341003,1.425515074273172
No,143,no,yes,26,0.2883198877586811,0.8173076923076924,0.2882195172271508,247.0,136,21.0,0.5990061162079511,0.05769230769230771,0.5989804587935429,0.6985294117647057,0.375,0.6975476839237058,1,4.792479284293085,4.897839799950911,3.0601145324832593,5.43066055353575,4.007333185232471,2.418588768750352,2.639057329615259,1.3862943611198906,1.5062971535145868
No,162,no,no,0,0.6471413539109084,0.17307692307692313,0.6469981431813493,112.7,109,9.58,0.4048165137614679,0.8942307692307693,0.40441801189464743,0.5294117647058822,0.75,0.5286103542234333,1,5.406723240391823,4.204692619390966,3.656356262408376,5.178970608915471,4.955827057601261,2.190535589185423,2.4595888418037104,1.9459101490553132,1.358409157630355
No,56,no,no,0,0.42371097860399853,0.35576923076923084,0.42356096554569844,197.9,91,16.82,0.34136085626911317,0.8173076923076924,0.3415463041631266,0.3088235294117646,0.875,0.3079019073569483,1,5.0701612734102826,4.454347296253507,3.3282682016393976,5.080783053998338,4.897839799950911,2.1041341542702074,2.1633230256605382,2.0794415416798357,1.1249295969854831
No,105,no,no,0,0.5464749210803226,0.8750000000000001,0.5463173096760884,260.3,104,22.13,0.595565749235474,0.8173076923076924,0.5955819881053526,0.31617647058823517,0.25,0.3160762942779292,1,5.268888555857225,4.941642422609304,3.521643534738023,5.426710581316436,4.897839799950911,2.4150205223238337,2.174751721484161,1.0986122886681096,1.1346227261911428
No,73,no,yes,33,0.6324096808137495,0.576923076923077,0.6323499071590675,245.7,106,20.88,0.6586391437308868,0.5,0.6584536958368734,0.3897058823529411,0.75,0.38964577656675753,1,5.387700927682722,4.6913478822291435,3.6378492830011573,5.496758305221874,4.61512051684126,2.479056236109825,2.2823823856765264,1.9459101490553132,1.2178757094949273
No,54,no,no,0,0.5696246930901439,0.4423076923076923,0.5696306994016918,308.0,112,26.18,0.35168195718654427,0.4903846153846154,0.35174171622769757,0.48529411764705865,0.5,0.48501362397820175,0,5.302309387817574,4.553876891600541,3.5544905510752844,5.097424424168647,4.605170185988092,2.1186622548331173,2.4069451083182885,1.6094379124341003,1.3164082336557241
No,98,no,no,0,0.47176429323044544,0.27884615384615385,0.4716319372807922,235.3,90,20.0,0.2664373088685016,0.7403846153846155,0.26593033135089206,0.8161764705882351,0.5,0.8147138964577658,2,5.152713392689245,4.356708826689592,3.4085039568445934,4.950885289690482,4.836281906951478,1.9892432737616872,2.747270914255491,1.6094379124341003,1.597365331199831
Yes,100,no,yes,31,0.10627849877236059,0.1826923076923077,0.10625128945739631,147.1,116,12.5,0.8321865443425075,0.5288461538461539,0.8317757009345795,0.6470588235294117,0.25,0.6457765667574933,6,4.229749199228304,4.219507705176107,2.5265283244788197,5.6674642119820895,4.6443908991413725,2.6369121732688705,2.5877640352277083,1.0986122886681096,1.463255402256019
No,107,no,no,0,0.6692388635566467,0.40384615384615385,0.6690736538064783,214.2,123,18.21,0.4300458715596329,0.29807692307692313,0.4299065420560748,0.5147058823529411,0.5,0.5149863760217983,4,5.434594984840585,4.51085950651685,3.683615624438837,5.215479088239032,4.382026634673881,2.2235418856535927,2.4423470353692043,1.6094379124341003,1.3454723665996355
No,167,no,no,0,0.5405121010171869,0.4326923076923077,0.5405405405405407,163.8,76,13.92,0.45298165137614677,0.5288461538461539,0.45284621920135937,0.7794117647058822,0.5,0.7792915531335152,1,5.260096153727839,4.543294782270004,3.5133348815990053,5.247550249494384,4.6443908991413725,2.252343876557299,2.714694743820879,2.302585092994046,1.5706970841176697
No,49,no,no,0,0.4703612767450017,0.3653846153846154,0.47039405818031776,188.8,85,16.05,0.32301223241590205,0.326923076923077,0.32285471537807986,0.3676470588235293,0.25,0.36784741144414174,2,5.150397236471415,4.465908118654584,3.4065165431397553,5.050496827521386,4.418840607796598,2.0769384114617173,2.2512917986064953,1.0986122886681096,1.1939224684724346
No,34,no,no,0,0.3988074359873728,0.42307692307692313,0.39880338353620803,211.7,86,17.99,0.5168195718654434,0.23076923076923073,0.5165675446049277,0.4632352941176471,0.5,0.46321525885558584,0,5.024538199265248,4.532599493153256,3.284288963416433,5.331752142634274,4.290459441148391,2.3282528397426234,2.379546134130174,1.6094379124341003,1.2947271675944
No,109,no,no,0,0.3398807435987373,0.4903846153846154,0.3397978130802558,203.9,103,17.33,0.8681192660550457,0.41346153846153844,0.8683092608326254,0.30147058823529405,0.25,0.29972752043596734,3,4.907494535176743,4.605170185988092,3.170945291110651,5.699439725222064,4.5217885770490405,2.667228206581955,2.151762203259462,1.0986122886681096,1.11514159061932
No,109,no,no,0,0.2820063135741845,0.15384615384615385,0.28203012172477826,216.2,84,18.38,0.2974006116207951,0.10576923076923073,0.2973661852166525,0.5441176470588235,0.625,0.5422343324250682,1,4.777441406928545,4.174387269895637,3.0459499897146083,5.006627272698717,4.0943445622221,2.038619547159581,2.4765384001174837,1.791759469228055,1.3711807233098425
No,39,no,no,0,0.5043844265170115,0.22115384615384615,0.5042294202599547,344.9,108,29.32,0.5466360856269112,0.9326923076923078,0.5463041631265929,0.6323529411764705,0.25,0.6321525885558583,3,5.205104984825858,4.276666119016055,3.459466289786131,5.368775830196598,4.983606621708336,2.361796952625892,2.5726122302071057,1.0986122886681096,1.4516138272405332
No,90,no,no,0,0.40301648544370405,0.41346153846153844,0.40292964720445645,165.0,120,14.03,0.8551223241590215,0.24038461538461542,0.8547153780798641,0.40441176470588225,0.375,0.4032697547683925,2,5.0323967858777685,4.5217885770490405,3.2917544702807735,5.687991788749877,4.304065093204169,2.65605490598383,2.302585092994046,1.3862943611198906,1.2325602611778486
No,114,no,no,0,0.5857593826727464,0.41346153846153844,0.5857231277078606,239.6,136,20.37,0.628440366972477,0.15384615384615385,0.6287170773152081,0.588235294117647,0.375,0.5885558583106267,2,5.324959297494458,4.5217885770490405,3.5765502691400166,5.4638318050256105,4.174387269895637,2.449279472144849,2.5257286443082556,1.3862943611198906,1.4134230285081433
No,113,no,no,0,0.8646089091546825,0.48076923076923084,0.8644522384980401,137.1,91,11.65,0.3379204892966361,0.5961538461538461,0.33729821580288877,0.5735294117647058,0.625,0.5722070844686649,2,5.652138241503862,4.59511985013459,3.897112392692392,5.075173815233827,4.709530201312334,2.0980179272527715,2.509599262378372,1.791759469228055,1.3987168811184478
No,19,no,yes,29,0.369344089793055,0.4423076923076923,0.3693005983082319,129.9,60,11.04,0.3620030581039756,0.16346153846153844,0.36193712829226854,0.4779411764705881,0.5,0.4768392370572208,0,4.967727793084979,4.553876891600541,3.229222116922345,5.113793386198882,4.189654742026425,2.1329823086078656,2.3978952727983707,1.6094379124341003,1.308332819650179
No,94,no,no,0,0.37881445106980005,0.42307692307692313,0.3787910047452032,172.8,103,14.69,0.4331039755351682,0.5,0.43330501274426503,0.42647058823529405,0.375,0.4250681198910082,2,4.986342601527212,4.532599493153256,3.2472688993694185,5.219815138393079,3.784189633918261,2.2278615467981093,2.33214389523559,1.3862943611198906,1.2556160374777745
No,69,no,no,0,0.6113644335320939,0.4423076923076923,0.6113059624510007,236.1,124,20.07,0.6961009174311925,0.40384615384615385,0.6958368734069668,0.2720588235294117,0.25,0.2697547683923706,4,5.3598827222061916,4.553876891600541,3.610647605844363,5.536152466605236,4.51085950651685,2.5152741864043966,2.1041341542702074,1.0986122886681096,1.0784095813505903
No,90,no,no,0,0.5443703963521571,0.7788461538461539,0.5442541778419642,191.6,100,16.29,0.5064984709480121,0.548076923076923,0.5063721325403568,0.5808823529411764,0.25,0.5803814713896458,3,5.265794174842476,4.867534450455582,3.5186840771178223,5.318610069815799,4.663439094112067,2.316487998163037,2.517696472610991,1.0986122886681096,1.4060969884160703
No,48,no,no,0,0.051210101718695195,0.11538461538461542,0.05116566948628018,132.0,79,11.22,0.44036697247706424,0.35576923076923084,0.4401019541206457,0.6470588235294117,0.25,0.6457765667574933,2,3.970291913552122,4.110873864173311,2.286455711064162,5.230038525794742,4.454347296253507,2.2364452904895007,2.5877640352277083,1.0986122886681096,1.463255402256019
No,122,no,yes,30,0.7025605050859347,0.4423076923076923,0.7024963895192903,154.7,91,13.15,0.5829510703363914,0.48076923076923084,0.5828377230246389,0.44117647058823517,0.375,0.44141689373297005,1,5.4752075333447845,4.553876891600541,3.723522397557476,5.4120923808068815,4.59511985013459,2.401525040848949,2.3513752571634776,1.3862943611198906,1.2725655957915476
No,123,no,yes,31,0.582953349701859,0.576923076923077,0.5828347431400867,156.9,112,13.34,0.6330275229357797,0.6346153846153847,0.6329651656754461,0.6249999999999999,0.625,0.6239782016348776,1,5.321056853517526,4.6913478822291435,3.5726264972896864,5.468903667123571,4.74493212836325,2.453587966530573,2.5649493574615367,1.791759469228055,1.4445632692438664
No,81,no,no,0,0.5436688881094353,0.29807692307692313,0.5436352382917269,212.7,106,18.08,0.6659021406727829,0.33653846153846156,0.6661002548853016,0.3529411764705882,0.625,0.35149863760218,1,5.264760583019194,4.382026634673881,3.5177945292459696,5.504518197131935,4.430816798843313,2.4865719291070616,2.2300144001592104,1.791759469228055,1.1755733298042381
No,43,no,no,0,0.6141704665029813,0.3846153846153847,0.6141943470187746,274.1,145,23.3,0.47400611620795097,0.038461538461538436,0.4740866610025488,0.3749999999999999,0.75,0.37329700272479566,0,5.363636832668679,4.48863636973214,3.614425268188989,5.276071757600717,3.970291913552122,2.278292400425001,2.2617630984737906,1.9459101490553132,1.199964782928397
No,25,no,no,0,0.270080673447913,0.6346153846153847,0.2700639570868578,201.1,97,17.09,0.6414373088685015,0.701923076923077,0.6414613423959219,0.5955882352941175,0.5,0.5940054495912808,3,4.748404354073999,4.74493212836325,3.017982882488811,5.478135793123873,4.804021044733257,2.462149662665384,2.533696813957432,1.6094379124341003,1.4182774069729414
No,170,no,no,0,0.6502981410031567,0.326923076923077,0.6502991541159481,148.2,105,12.6,0.613532110091743,0.2596153846153846,0.6134239592183518,0.7205882352941175,0.625,0.7193460490463215,1,5.4107527958778245,4.418840607796598,3.6604799795922385,5.447168313280391,4.330733340286331,2.4336133554004498,2.6602595372658615,1.791759469228055,1.5238800240724537
No,129,no,no,0,0.5973342686776569,0.2596153846153846,0.5972766659789561,191.3,116,16.26,0.5967125382262995,0.48076923076923084,0.5964316057774001,0.5955882352941175,0.75,0.5940054495912808,2,5.340897814083155,4.330733340286331,3.5920931854262443,5.428028973069694,4.59511985013459,2.4159137783010487,2.533696813957432,1.9459101490553132,1.4182774069729414
No,82,no,yes,23,0.7435987372851631,0.6634615384615384,0.7435527130183619,195.8,100,16.64,0.35015290519877673,0.4423076923076923,0.35004248088360235,0.6470588235294117,0.25,0.6457765667574933,1,5.523059639225943,4.770684624465665,3.770459441106359,5.094976442530006,4.553876891600541,2.1162555148025524,2.5877640352277083,1.0986122886681096,1.463255402256019
No,132,no,yes,33,0.4226587162399158,0.34615384615384615,0.42252939962863634,163.9,109,13.93,0.5535168195718654,0.375,0.5531011045029736,0.588235294117647,0.375,0.5885558583106267,3,5.0682750735426705,4.442651256490317,3.326473835466219,5.377128546972327,4.477336814478207,2.3693087250369538,2.5257286443082556,1.3862943611198906,1.4134230285081433
Yes,42,no,no,0,0.3525078919677306,0.5,0.35238291726841353,234.9,107,19.97,0.3669724770642201,0.21153846153846156,0.36703483432455397,0.7941176470588234,0.375,0.7929155313351499,5,4.933754249760298,5.081404364984463,3.1962211343033946,5.121580188047982,4.2626798770413155,2.1400661634962708,2.72785282839839,1.3862943611198906,1.5810384379124023
No,8,no,no,0,0.4861452122062434,0.47115384615384615,0.4860738601196617,234.2,136,19.91,0.4698012232415901,0.826923076923077,0.469838572642311,0.3676470588235293,0.625,0.36784741144414174,1,5.176149732573829,4.584967478670572,3.4314032237192214,5.270432163058501,4.90527477843843,2.2731562823032334,2.2512917986064953,1.791759469228055,1.1939224684724346
No,145,no,no,0,0.4258155033321642,0.6923076923076924,0.425830410563235,352.1,145,29.93,0.4090214067278287,0.8846153846153847,0.40866610025488526,0.19852941176470584,0.75,0.19618528610354224,2,5.073923033332174,4.795790545596741,3.332204510175204,5.185148668442398,4.948759890378168,2.196112848483529,1.9740810260220096,1.9459101490553132,0.9820784724121581
No,131,no,no,0,0.6895826025955805,0.6634615384615384,0.6894986589643078,209.4,143,17.8,0.7194189602446482,0.548076923076923,0.719626168224299,0.4632352941176471,0.375,0.46321525885558584,1,5.459585514144159,4.770684624465665,3.708191765146309,5.559912104236499,4.663439094112067,2.537657215173529,2.379546134130174,1.3862943611198906,1.2947271675944
No,105,no,no,0,0.33286566117151883,0.548076923076923,0.33278316484423354,144.5,89,12.28,0.47744648318042804,0.7596153846153847,0.47748513169073925,0.13970588235294118,0.375,0.1389645776566758,0,4.892602227184663,4.663439094112067,3.1565747986708215,5.280662431309316,4.852030263919617,2.2823823856765264,1.8562979903656263,1.3862943611198906,0.9001613499442714
No,90,no,yes,32,0.839003858295335,0.2692307692307693,0.8388694037549,138.3,90,11.76,0.7989296636085627,0.3846153846153847,0.7986406117247239,0.24264705882352933,0.375,0.2425068119891009,3,5.62618122863265,4.343805421853684,3.8716175907931074,5.6369301676683605,4.48863636973214,2.60859812213055,2.0541237336955462,1.3862943611198906,1.0438040521731147
Yes,124,no,no,0,0.24833391792353562,0.42307692307692313,0.24819475964514134,214.3,83,18.22,0.4392201834862385,0.5,0.43925233644859807,0.7132352941176469,0.5,0.7111716621253408,4,4.693181063310805,4.532599493153256,2.9647574692545606,5.2284312390838705,5.049856007249537,2.2353763433005955,2.653241964607215,2.4849066497880004,1.5173226235262947
No,82,no,no,0,0.4159943879340582,0.4423076923076923,0.4159273777594389,295.6,118,25.13,0.48279816513761464,0.34615384615384615,0.48258283772302457,0.7941176470588234,0.375,0.7929155313351499,0,5.056245805348308,4.553876891600541,3.314913013065143,5.28776185260852,4.442651256490317,2.288486168614544,2.72785282839839,1.3862943611198906,1.5810384379124023
No,76,no,no,0,0.6001403016485444,0.7307692307692307,0.6001650505467301,173.0,117,14.71,0.5753058103975535,0.451923076923077,0.5751911639762106,0.4632352941176471,0.375,0.46321525885558584,0,5.344723739362192,4.8283137373023015,3.5959414584546674,5.403127730900382,4.564348191467836,2.3933394562625097,2.379546134130174,1.3862943611198906,1.2947271675944
No,98,no,no,0,0.7225534900035075,0.3846153846153847,0.7225087683102951,147.1,155,12.5,0.32798165137614677,0.3076923076923077,0.3279524214103653,0.4558823529411763,0.5,0.455040871934605,2,5.4988062272974405,4.48863636973214,3.746676552840153,5.058790335983303,4.394449154672439,2.084429083190875,2.3702437414678603,1.6094379124341003,1.2864740258376797
Yes,80,yes,no,0,0.8347948088390037,0.3942307692307693,0.8347431400866516,186.7,66,15.87,0.4996177370030581,0.375,0.4995751911639762,0.4338235294117646,0.25,0.4332425068119892,0,5.621849091893515,4.499809670330265,3.867443962030179,5.3097517441737,4.477336814478207,2.3085671646715933,2.341805806147327,1.0986122886681096,1.264126727145683
No,57,no,no,0,0.563661873027008,0.3942307692307693,0.5636476170827316,214.2,105,18.21,0.14870030581039756,0.5576923076923078,0.14868309260832624,0.25735294117647056,0.375,0.25613079019073576,1,5.293807211070151,4.499809670330265,3.546163151912341,4.705015520957808,4.672828834461906,1.780024213009634,2.0794415416798357,1.3862943611198906,1.0612565021243408
No,137,no,no,0,0.2539459838653104,0.6153846153846155,0.2539715287806892,223.5,88,19.0,0.676223241590214,0.46153846153846156,0.6762956669498725,0.5,0.25,0.4986376021798365,1,4.707726774313183,4.727387818712341,2.979094632400968,5.5154428455366835,4.574710978503383,2.4965057856313524,2.9338568698359033,1.0986122886681096,1.75958057086382
No,87,no,no,0,0.29147667485092943,0.4903846153846154,0.29152052816174956,210.0,81,17.85,0.5890672782874616,0.8942307692307693,0.5887850467289719,0.3749999999999999,0.25,0.37329700272479566,2,4.799914262780603,4.605170185988092,3.067587710654419,5.41920668382349,4.955827057601261,2.4078456036515385,2.2617630984737906,1.0986122886681096,1.199964782928397
