churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,total_dayminutos,total_daycalls,total_daycharge,total_eveminutos,total_evecalls,total_evecharge,total_nightminutos,total_nightcalls,total_nightcharge,total_intlminutos,total_intlcalls,total_intlcharge,numbercustomerservicecalls,accountlength_log,numbervmailmessages_log,total_dayminutos_log,total_daycalls_log,total_daycharge_log,total_eveminutos_log,total_evecalls_log,total_evecharge_log,total_nightminutos_log,total_nightcalls_log,total_nightcharge_log,total_intlminutos_log,total_intlcalls_log,total_intlcharge_log,numbercustomerservicecalls_log
No,162.0,yes,no,0.0,172.1,138.0,29.26,165.9,93.0,14.1,279.0,81.0,12.56,9.2,6.0,2.48,2.0,5.093750200806762,0.0,5.153869462182164,4.9344739331306915,3.40982670836021,5.11739483066779,4.543294782270004,2.714694743820879,5.634789603169249,4.406719247264253,2.6071242825122494,2.322387720290225,1.9459101490553132,1.247032293786383,1.0986122886681096
No,49.0,no,no,0.0,189.9,104.0,32.28,247.4,120.0,21.03,159.8,113.0,7.19,10.1,6.0,2.73,1.0,3.912023005428146,0.0,5.251749730731702,4.653960350157523,3.5049566159530077,5.515040350059324,4.795790545596741,3.092405160814252,5.080161356744866,4.736198448394496,2.102913897864978,2.4069451083182885,1.9459101490553132,1.3164082336557241,0.6931471805599453
No,103.0,no,no,0.0,147.8,71.0,25.13,182.6,103.0,15.52,260.8,95.0,11.74,6.9,3.0,1.86,1.0,4.6443908991413725,0.0,5.002603122398992,4.276666119016055,3.263084079532521,5.21275947818639,4.6443908991413725,2.804571768092832,5.5675808534758,4.564348191467836,2.5447466501440172,2.066862759472976,1.3862943611198906,1.0508216248317612,0.6931471805599453
No,102.0,no,no,0.0,62.5,68.0,10.63,222.2,114.0,18.89,142.4,96.0,6.41,12.5,5.0,3.38,1.0,4.634728988229636,0.0,4.151039905898646,4.23410650459726,2.453587966530573,5.408068230507156,4.74493212836325,2.9902170928658807,4.96563792816552,4.574710978503383,2.0028304393079956,2.6026896854443837,1.791759469228055,1.4770487243883548,0.6931471805599453
Yes,100.2586,no,no,0.0,256.6,119.0,43.62,230.8,98.0,19.62,236.0,97.0,10.62,12.2,5.0,3.29,1.0,5.407171771460119,0.0,5.551407994230199,4.787491742782046,3.7981821890043865,5.445874930905651,4.59511985013459,3.026261478588814,5.4680601411351315,4.584967478670572,2.4527277514237653,2.580216829592325,1.791759469228055,1.4562867329399256,0.6931471805599453
No,100.0,no,yes,20.0,123.7,98.0,21.03,200.8,125.0,17.07,181.0,118.0,8.15,9.6,5.0,2.59,1.0,4.61512051684126,3.044522437723423,4.825910852685991,4.59511985013459,3.092405160814252,5.307277107919509,4.836281906951478,2.8942531046041373,5.204006687076795,4.77912349311153,2.21375387928743,2.3608540011180215,1.791759469228055,1.2781522025001875,0.6931471805599453
No,86.0,no,no,0.0,113.1,77.0,19.23,294.4,126.0,25.02,101.4,94.0,4.56,13.4,3.0,3.62,1.0,4.465908118654584,0.0,4.73707525686803,4.356708826689592,3.007166651179654,5.68833037009728,4.844187086458591,3.2588654730843594,4.628886712605407,4.553876891600541,1.715598108262491,2.667228206581955,1.3862943611198906,1.5303947050936475,0.6931471805599453
No,94.0,no,yes,38.0,220.0,102.0,37.4,180.3,119.0,15.33,136.2,90.0,6.13,10.3,2.0,2.78,1.0,4.553876891600541,3.6635616461296463,5.3981627015177525,4.634728988229636,3.648057459593681,5.200153117760806,4.787491742782046,2.7930039069823738,4.921439715291784,4.51085950651685,1.9643112344262046,2.424802725718295,1.0986122886681096,1.3297240096314962,0.6931471805599453
No,106.0,no,no,0.0,147.7,105.0,25.11,215.0,129.0,18.28,267.2,95.0,12.02,11.0,3.0,2.97,1.0,4.672828834461906,0.0,5.001930853466109,4.663439094112067,3.2623183827110376,5.375278407684165,4.867534450455582,2.9590682891823996,5.591732970847578,4.564348191467836,2.5664866367804233,2.4849066497880004,1.3862943611198906,1.3787660946990992,0.6931471805599453
Yes,91.0,no,no,0.0,271.9,106.0,46.22,231.9,116.0,19.71,247.0,110.0,11.12,9.3,3.0,2.51,1.0,4.5217885770490405,0.0,5.609105427714293,4.672828834461906,3.8548175316573667,5.450609176890295,4.762173934797756,3.030616675407493,5.5134287461649825,4.709530201312334,2.4948569806411682,2.33214389523559,1.3862943611198906,1.2556160374777745,0.6931471805599453
No,62.0,no,no,0.0,196.2,107.0,33.35,103.9,104.0,8.83,203.8,88.0,9.17,13.2,4.0,3.56,1.0,4.143134726391533,0.0,5.284218442168535,4.68213122712422,3.536602018668358,4.653007515402251,4.653960350157523,2.285438934159075,5.322033893165353,4.48863636973214,2.3194422100604686,2.653241964607215,1.6094379124341003,1.5173226235262947,0.6931471805599453
No,47.0,no,no,0.0,111.3,92.0,18.92,109.4,108.0,9.3,116.9,80.0,5.26,10.8,8.0,2.92,1.0,3.8712010109078907,0.0,4.721173861744397,4.532599493153256,2.991724252156452,4.704110133842995,4.6913478822291435,2.33214389523559,4.769836807543325,4.394449154672439,1.8341801851120072,2.468099531471619,2.1972245773362196,1.366091653802371,0.6931471805599453
No,51.0,no,no,0.0,176.7,129.0,30.04,218.9,125.0,18.61,183.9,51.0,8.28,9.1,4.0,2.46,0.0,3.9512437185814275,0.0,5.180096735160606,4.867534450455582,3.435276695315018,5.393172897560715,4.836281906951478,2.976039640208255,5.219815138393079,3.9512437185814275,2.2278615467981093,2.312535423847214,1.6094379124341003,1.2412685890696329,0.0
No,116.0,no,no,0.0,211.3,91.0,35.92,190.9,116.0,16.23,184.1,134.0,8.28,6.3,4.0,1.7,2.0,4.762173934797756,0.0,5.35800036870921,4.5217885770490405,3.6087534096346516,5.256974403013654,4.762173934797756,2.8466520505398383,5.220896219579452,4.90527477843843,2.2278615467981093,1.9878743481543455,1.6094379124341003,0.9932517730102834,1.0986122886681096
No,145.0,no,no,0.0,219.0,98.0,37.23,176.1,109.0,14.97,166.3,132.0,7.48,6.8,3.0,1.84,2.0,4.983606621708336,0.0,5.393627546352361,4.59511985013459,3.6436205477083212,5.176714544788788,4.700480365792417,2.770711962226921,5.119788607992779,4.890349128221754,2.1377104498038118,2.0541237336955462,1.3862943611198906,1.0438040521731147,1.0986122886681096
Yes,126.0,no,no,0.0,284.0,92.0,48.28,199.7,78.0,16.97,203.4,141.0,9.15,6.6,2.0,1.78,1.0,4.844187086458591,0.0,5.652489180268651,4.532599493153256,3.8975183192252643,5.301811255802292,4.3694478524670215,2.8887037007954675,5.320078858329549,4.955827057601261,2.3174737054877963,2.028148247292285,1.0986122886681096,1.0224509277025458,0.6931471805599453
No,180.0,no,no,0.0,174.1,94.0,29.6,147.1,93.0,12.5,216.9,108.0,9.76,16.2,3.0,4.37,1.0,5.198497031265826,0.0,5.165357239291806,4.553876891600541,3.4210000089583352,4.997887721273753,4.543294782270004,2.6026896854443837,5.384036241950574,4.6913478822291435,2.3758355547336385,2.8449093838194073,1.3862943611198906,1.6808279085207734,0.6931471805599453
No,67.0,no,no,0.0,124.0,77.0,21.08,222.2,95.0,18.89,151.2,111.0,6.8,13.1,2.0,3.54,0.0,4.219507705176107,0.0,4.8283137373023015,4.356708826689592,3.0946722214088944,5.408068230507156,4.564348191467836,2.9902170928658807,5.025195445427586,4.718498871295094,2.0541237336955462,2.6461747973841225,1.0986122886681096,1.5129270120532565,0.0
No,38.0,no,yes,38.0,175.6,127.0,29.85,260.5,118.0,22.14,199.5,109.0,8.98,12.3,2.0,3.32,2.0,3.6635616461296463,3.6635616461296463,5.173887288169859,4.852030263919617,3.4291367503513968,5.566434283504978,4.77912349311153,3.1415627217655304,5.300814246746624,4.700480365792417,2.300583090323373,2.5877640352277083,1.0986122886681096,1.463255402256019,1.0986122886681096
No,164.0,no,yes,32.0,111.7,116.0,18.99,133.9,93.0,11.38,176.5,76.0,7.94,8.0,5.0,2.16,1.0,5.10594547390058,3.4965075614664802,4.724729421045731,4.762173934797756,2.995232148512309,4.90453376321371,4.543294782270004,2.5160822672564502,5.178970608915471,4.343805421853684,2.190535589185423,2.1972245773362196,1.791759469228055,1.1505720275988207,0.6931471805599453
No,119.0,no,no,0.0,37.4,102.0,6.36,182.3,115.0,15.5,191.9,100.0,8.64,8.3,5.0,2.24,2.0,4.787491742782046,0.0,3.648057459593681,4.634728988229636,1.9960599327407849,5.21112415484566,4.7535901911063645,2.803360380906535,5.262171919911683,4.61512051684126,2.265921108622454,2.2300144001592104,1.791759469228055,1.1755733298042381,1.0986122886681096
No,74.0,no,no,0.0,201.4,112.0,34.24,109.6,71.0,9.32,200.2,135.0,9.01,10.7,2.0,2.89,1.0,4.31748811353631,0.0,5.310245937413311,4.727387818712341,3.562181801067979,4.7059200890882344,4.276666119016055,2.334083760053417,5.304299438225584,4.912654885736052,2.303584593327129,2.4595888418037104,1.0986122886681096,1.358409157630355,0.6931471805599453
No,18.0,no,no,0.0,156.0,88.0,26.52,213.8,127.0,18.17,244.9,113.0,11.02,11.4,9.0,3.08,1.0,2.9444389791664403,0.0,5.056245805348308,4.48863636973214,3.314913013065143,5.36970736263471,4.852030263919617,2.9533465570575532,5.504924949222147,4.736198448394496,2.4865719291070616,2.517696472610991,2.302585092994046,1.4060969884160703,0.6931471805599453
No,93.0,no,no,0.0,162.9,103.0,27.69,243.6,97.0,20.71,172.4,111.0,7.76,7.0,5.0,1.89,4.0,4.543294782270004,0.0,5.099256485749784,4.6443908991413725,3.3565486299932736,5.499624223253072,4.584967478670572,3.0777729838902004,5.155601064346442,4.718498871295094,2.1701959049483,2.0794415416798357,1.791759469228055,1.0612565021243408,1.6094379124341003
No,64.0,no,yes,18.0,211.4,111.0,35.94,150.8,67.0,12.82,216.5,87.0,9.74,10.5,2.0,2.84,2.0,4.174387269895637,2.9444389791664403,5.358471289367784,4.718498871295094,3.609294974771094,5.02256386496153,4.219507705176107,2.626116818339524,5.382198850528739,4.477336814478207,2.3739750890807185,2.4423470353692043,1.0986122886681096,1.3454723665996355,1.0986122886681096
No,103.0,no,no,0.0,170.6,79.0,29.0,144.8,126.0,12.31,193.6,102.0,8.71,6.0,3.0,1.62,0.0,4.6443908991413725,0.0,5.145166187053862,4.382026634673881,3.4011973816621555,4.982235819574558,4.844187086458591,2.58851563240702,5.270946169751904,4.634728988229636,2.2731562823032334,1.9459101490553132,1.3862943611198906,0.9631743177730056,0.0
No,121.0,no,no,0.0,203.9,126.0,34.66,267.3,107.0,22.72,221.9,72.0,9.99,10.5,2.0,2.84,3.0,4.804021044733257,0.0,5.322522055244854,4.844187086458591,3.574029612434994,5.592105757431579,4.68213122712422,3.1663185741295248,5.406723240391823,4.290459441148391,2.3969857684155302,2.4423470353692043,1.0986122886681096,1.3454723665996355,1.3862943611198906
No,108.0,no,no,0.0,157.3,83.0,26.74,162.8,75.0,13.84,112.0,101.0,5.04,9.7,4.0,2.62,1.0,4.6913478822291435,0.0,5.064491966886966,4.430816798843313,3.3228754148866857,5.098646171418969,4.330733340286331,2.6973262377392344,4.727387818712341,4.624972813284271,1.7984040119467237,2.3702437414678603,1.6094379124341003,1.2864740258376797,0.6931471805599453
No,112.0,no,no,0.0,172.7,112.0,29.36,244.5,83.0,20.78,242.3,68.0,10.9,4.1,1.0,1.11,0.0,4.727387818712341,0.0,5.157329673247059,4.727387818712341,3.4131259525274293,5.503296947234575,4.430816798843313,3.0809921175048145,5.494295249789477,4.23410650459726,2.4765384001174837,1.62924053973028,0.6931471805599453,0.7466879474879752,0.0
No,77.0,no,no,0.0,196.6,87.0,33.42,117.7,103.0,10.0,124.9,100.0,5.62,11.4,3.0,3.08,2.0,4.356708826689592,0.0,5.286244785313768,4.477336814478207,3.5386377907833935,4.776599301615622,4.6443908991413725,2.3978952727983707,4.835487941050301,4.61512051684126,1.890095369948917,2.517696472610991,1.3862943611198906,1.4060969884160703,1.0986122886681096
No,68.0,no,yes,43.0,147.7,95.0,25.11,259.3,108.0,22.04,237.1,106.0,10.67,8.9,8.0,2.4,3.0,4.23410650459726,3.784189633918261,5.001930853466109,4.564348191467836,3.2623183827110376,5.561834812000519,4.6913478822291435,3.1372318358276905,5.472690753492817,4.672828834461906,2.4570214462984645,2.2925347571405443,2.1972245773362196,1.2237754316221157,1.3862943611198906
Yes,83.0,yes,no,0.0,197.6,105.0,33.59,177.5,96.0,15.09,126.8,100.0,5.71,9.2,1.0,2.48,3.0,4.430816798843313,0.0,5.291292751611072,4.663439094112067,3.5435646229490776,5.184588601219694,4.574710978503383,2.7781979610042917,4.850466541943434,4.61512051684126,1.9035989509835904,2.322387720290225,0.6931471805599453,1.247032293786383,1.3862943611198906
No,87.0,no,yes,18.0,186.7,74.0,31.74,220.0,77.0,18.7,224.6,137.0,10.11,12.0,4.0,3.24,1.0,4.477336814478207,2.9444389791664403,5.2348449435924636,4.31748811353631,3.488597571942989,5.3981627015177525,4.356708826689592,2.9806186357439426,5.418763519623904,4.927253685157205,2.4078456036515385,2.5649493574615367,1.6094379124341003,1.4445632692438664,0.6931471805599453
No,43.0,no,yes,39.0,198.5,104.0,33.75,163.1,107.0,13.86,212.2,125.0,9.55,10.8,2.0,2.92,1.0,3.784189633918261,3.6888794541139363,5.295814236329918,4.653960350157523,3.548179572010801,5.100475998096045,4.68213122712422,2.698673039289613,5.362230692291689,4.836281906951478,2.3561258599220753,2.468099531471619,1.0986122886681096,1.366091653802371,0.6931471805599453
No,113.0,no,no,0.0,161.1,133.0,27.39,205.3,95.0,17.45,60.3,93.0,2.71,12.2,2.0,3.29,2.0,4.736198448394496,0.0,5.08821342874163,4.897839799950911,3.34603697048488,5.329331420077207,4.564348191467836,2.915064370486536,4.115779842942166,4.543294782270004,1.3110318766193438,2.580216829592325,1.0986122886681096,1.4562867329399256,1.0986122886681096
No,95.0,no,yes,27.0,190.8,76.0,32.44,177.5,104.0,15.09,227.3,95.0,10.23,5.9,1.0,1.59,2.0,4.564348191467836,3.332204510175204,5.256453162449338,4.343805421853684,3.5097527882165007,5.184588601219694,4.653960350157523,2.7781979610042917,5.43066055353575,4.564348191467836,2.418588768750352,1.9315214116032138,0.6931471805599453,0.9516578757114464,1.0986122886681096
No,30.0,no,no,0.0,195.2,100.0,33.18,179.8,95.0,15.28,298.3,115.0,13.42,11.5,4.0,3.11,1.0,3.4339872044851463,0.0,5.279134547131263,4.61512051684126,3.5316406776874447,5.1973914479580765,4.564348191467836,2.789937360574394,5.701446414858653,4.7535901911063645,2.668616131856803,2.5257286443082556,1.6094379124341003,1.4134230285081433,0.6931471805599453
No,56.0,no,no,0.0,245.5,100.0294,41.74,231.8,116.0,19.7,156.9,68.0,7.06,10.1,10.0,2.73,5.0,4.04305126783455,0.0,5.5073619934827445,3.6888794541139363,3.755135249891002,5.450179715857283,4.762173934797756,3.0301337002713233,5.061961921261596,4.23410650459726,2.086913556518537,2.4069451083182885,2.3978952727983707,1.3164082336557241,1.791759469228055
Yes,172.0,no,no,0.0,290.5,123.0,49.39,253.0,77.0,21.51,159.3,96.0,7.17,11.3,5.0,3.05,2.0,5.153291594497779,0.0,5.675040005790547,4.820281565605037,3.9197927426925068,5.537334267018537,4.356708826689592,3.113959654918641,5.0770470596155075,4.574710978503383,2.1004689088719113,2.509599262378372,1.791759469228055,1.3987168811184478,1.0986122886681096
No,82.0,no,yes,23.0,165.2,103.0,28.08,193.9,78.0,16.48,170.9,90.0,7.69,11.8,2.0,3.19,1.0,4.418840607796598,3.1780538303479458,5.113191882421348,4.6443908991413725,3.3700506526653187,5.272486606513515,4.3694478524670215,2.8610573702273894,5.146912912388804,4.51085950651685,2.162172939277301,2.5494451709255714,1.0986122886681096,1.4327007339340463,0.6931471805599453
No,96.0,no,yes,28.0,66.6,147.0,11.32,297.0,121.0,25.25,144.2,106.0,6.49,13.0,3.0,3.51,2.0,4.574710978503383,3.367295829986474,4.213607983048918,4.997212273764115,2.511223958105374,5.697093486505405,4.804021044733257,3.2676659890376327,4.978112102390695,4.672828834461906,2.0135687975291283,2.639057329615259,1.3862943611198906,1.5062971535145868,1.0986122886681096
No,95.0,no,no,0.0,198.9,101.0,33.81,209.7,91.0,17.82,145.3,55.0,6.54,11.4,4.0,3.08,1.0,4.564348191467836,0.0,5.297817241506355,4.624972813284271,3.5499047018233476,5.350435320810143,4.5217885770490405,2.9349201341572337,4.9856593080260785,4.02535169073515,2.020222182019865,2.517696472610991,1.6094379124341003,1.4060969884160703,0.6931471805599453
No,97.0,no,no,0.0,169.2,91.0,28.76,224.6,122.0,19.09,108.0,115.0,4.86,13.0,5.0,3.51,1.0,4.584967478670572,0.0,5.136974216139274,4.5217885770490405,3.393165209964891,5.418763519623904,4.812184355372417,3.000222178826843,4.6913478822291435,4.7535901911063645,1.7681496035889213,2.639057329615259,1.791759469228055,1.5062971535145868,0.6931471805599453
Yes,115.0,no,no,0.0,275.5,76.0,46.84,225.8,82.0,19.19,327.3,87.0,14.73,4.8,2.0,1.3,3.0,4.7535901911063645,0.0,5.6222108209623896,4.343805421853684,3.867862109642376,5.4240685718535975,4.418840607796598,3.005187432324746,5.793927824507547,4.477336814478207,2.7555697170701863,1.7578579175523736,1.0986122886681096,0.832909122935104,1.3862943611198906
No,94.0,no,no,0.0,226.6,119.0,38.52,199.8,111.0,16.98,219.4,141.0,9.87,11.7,2.0,3.16,3.0,4.553876891600541,0.0,5.427589702252176,4.787491742782046,3.6768068728796672,5.302309387817574,4.718498871295094,2.8892600290434745,5.39544407727876,4.955827057601261,2.386006701133118,2.5416019934645457,1.0986122886681096,1.425515074273172,1.3862943611198906
No,88.0,no,no,0.0,158.2,130.0,26.89,234.6,91.0,19.94,291.0,117.0,13.1,12.9,3.0,3.48,2.0,4.48863636973214,0.0,5.0701612734102826,4.875197323201151,3.3282682016393976,5.462135451777431,4.5217885770490405,3.041661205442391,5.676753802268282,4.770684624465665,2.6461747973841225,2.631888840136646,1.3862943611198906,1.4996230464268938,1.0986122886681096
No,95.0,no,no,0.0,186.4,85.0,31.69,173.4,100.0,14.74,294.7,73.0,13.26,9.1,5.0,2.46,1.0,4.564348191467836,0.0,5.2332453698043215,4.454347296253507,3.487069220736119,5.161351511474879,4.61512051684126,2.756205242989257,5.689345426858432,4.304065093204169,2.65745841498615,2.312535423847214,1.791759469228055,1.2412685890696329,0.6931471805599453
No,90.0,no,yes,32.0,194.0,83.0,32.98,151.7,111.0,12.89,205.8,111.0,9.26,9.3,4.0,2.51,1.0,4.51085950651685,3.4965075614664802,5.272999558563747,4.430816798843313,3.525772116243786,5.028475212224587,4.718498871295094,2.6311691567662523,5.331752142634274,4.718498871295094,2.3282528397426234,2.33214389523559,1.6094379124341003,1.2556160374777745,0.6931471805599453
No,52.0,no,no,0.0,165.8,94.0,28.19,192.8,135.0,16.39,247.8,64.0,11.15,12.4,7.0,3.35,3.0,3.970291913552122,0.0,5.116795489924646,4.553876891600541,3.3738261848660236,5.266826699456666,4.912654885736052,2.855895328366192,5.516649360865024,4.174387269895637,2.4973291697865574,2.5952547069568657,2.0794415416798357,1.4701758451005928,1.3862943611198906
No,91.0,no,no,0.0,143.2,127.0,24.34,103.0,89.0,8.76,233.5,94.0,10.51,12.7,3.0,3.43,2.0,4.5217885770490405,0.0,4.971201224850849,4.852030263919617,3.232384174892993,4.6443908991413725,4.499809670330265,2.278292400425001,5.457455587886334,4.553876891600541,2.443216222733791,2.617395832834079,1.3862943611198906,1.4883995840570443,1.0986122886681096
No,163.0,no,no,0.0,238.6,107.0,40.56,178.0,85.0,15.13,196.0,124.0,8.82,6.2,4.0,1.67,1.0,5.099866427824199,0.0,5.478970866241294,4.68213122712422,3.727138166231027,5.187385805840755,4.454347296253507,2.7806808921371173,5.2832037287379885,4.8283137373023015,2.2844211223663744,1.9740810260220096,1.6094379124341003,0.9820784724121581,0.6931471805599453
No,145.0,yes,no,0.0,113.0,63.0,19.21,187.0,131.0,15.9,146.8,61.0,6.61,10.9,7.0,2.94,1.0,4.983606621708336,0.0,4.736198448394496,4.1588830833596715,3.0061775314155295,5.236441962829949,4.882801922586371,2.827313621929028,4.995860008514102,4.127134385045092,2.0294631718735947,2.4765384001174837,2.0794415416798357,1.3711807233098425,0.6931471805599453
No,112.0,no,no,0.0,136.1,95.0,23.14,163.8,111.0,13.92,157.2,118.0,7.07,8.9,5.0,2.4,1.0,4.727387818712341,0.0,4.920710586568268,4.564348191467836,3.183870215669385,5.1047326174753715,4.718498871295094,2.702702594775615,5.063860055333554,4.77912349311153,2.0881534822818573,2.2925347571405443,1.791759469228055,1.2237754316221157,0.6931471805599453
No,116.0,no,no,0.0,149.6,74.0,25.43,167.9,92.0,14.27,174.1,100.0,7.83,16.4,7.0,4.43,0.0,4.762173934797756,0.0,5.014627315365793,4.31748811353631,3.2744997286161976,5.129306823813755,4.532599493153256,2.725890119230541,5.165357239291806,4.61512051684126,2.178155014615869,2.856470206220483,2.0794415416798357,1.691939133945844,0.0
No,95.0,no,no,0.0,232.0,80.0,39.44,126.1,94.0,10.72,109.6,117.0,4.93,12.0,6.0,3.24,1.0,4.564348191467836,0.0,5.4510384535657,4.394449154672439,3.6998193941522706,4.844974178195408,4.553876891600541,2.4612967841488667,4.7059200890882344,4.770684624465665,1.780024213009634,2.5649493574615367,1.9459101490553132,1.4445632692438664,0.6931471805599453
No,49.0,no,no,0.0,167.2,94.0,28.42,218.1,121.0,18.54,313.1,109.0,14.09,7.8,5.0,2.11,3.0,3.912023005428146,0.0,5.125153747538848,4.553876891600541,3.3816747151732915,5.3895282466014205,4.804021044733257,2.972463646614637,5.749711406544601,4.700480365792417,2.7140322727797574,2.174751721484161,1.791759469228055,1.1346227261911428,1.3862943611198906
No,121.0,no,no,0.0,162.4,87.0,27.61,285.2,104.0,24.24,117.4,125.0,5.28,5.8,5.0,1.57,2.0,4.804021044733257,0.0,5.096201182425903,4.477336814478207,3.3537563070620187,5.65669086712235,4.653960350157523,3.228430037673012,4.774068722449905,4.836281906951478,1.8373699804801074,1.916922612182061,1.791759469228055,0.9439058989071285,1.0986122886681096
No,39.0,no,no,0.0,189.6,89.0,32.23,251.6,116.0,21.39,230.9,105.0,10.39,5.4,8.0,1.46,3.0,3.6888794541139363,0.0,5.250176991220101,4.499809670330265,3.503453082366503,5.531807209916391,4.762173934797756,3.1086144306106633,5.446306244261486,4.663439094112067,2.432735777459091,1.8562979903656263,2.1972245773362196,0.9001613499442714,1.3862943611198906
No,41.0,no,yes,24.0,247.6,97.0,42.09,199.7,106.0,16.97,217.7,91.0,9.8,12.1,6.0,3.27,1.0,3.7376696182833684,3.2188758248682006,5.515845179076611,4.584967478670572,3.763290951627747,5.301811255802292,4.672828834461906,2.8887037007954675,5.387700927682722,4.5217885770490405,2.379546134130174,2.5726122302071057,1.9459101490553132,1.4516138272405332,0.6931471805599453
No,60.0,no,no,0.0,179.4,108.0,30.5,263.2,74.0,22.37,133.3,78.0,6.0,13.4,7.0,3.62,2.0,4.110873864173311,0.0,5.1951766076285235,4.6913478822291435,3.449987545831587,5.576706392088225,4.31748811353631,3.1514531485507664,4.900076103529192,4.3694478524670215,1.9459101490553132,2.667228206581955,2.0794415416798357,1.5303947050936475,1.0986122886681096
No,158.0,no,no,0.0,245.1,68.0,41.67,195.8,100.0,16.64,244.2,80.0,10.99,11.5,4.0,3.11,2.0,5.0689042022202315,0.0,5.50573795739701,4.23410650459726,3.7534960971999087,5.282187984618153,4.61512051684126,2.8701690505786455,5.5020742040620565,4.394449154672439,2.4840729690394228,2.5257286443082556,1.6094379124341003,1.4134230285081433,1.0986122886681096
No,121.0,no,yes,12.0,127.2,56.0,21.62,241.6,114.0,20.54,176.6,84.0,7.95,13.2,3.0,3.56,3.0,4.804021044733257,2.5649493574615367,4.853591544486569,4.04305126783455,3.1188344706879745,5.49141399650995,4.74493212836325,3.0699116717282426,5.17953383055807,4.442651256490317,2.191653532286764,2.653241964607215,1.3862943611198906,1.5173226235262947,1.3862943611198906
Yes,14.0,no,no,0.0,271.9,104.0,46.22,171.4,104.0,14.57,239.2,111.0,10.76,13.8,4.0,3.73,2.0,2.70805020110221,0.0,5.609105427714293,4.653960350157523,3.8548175316573667,5.149817358229592,4.653960350157523,2.745345985845907,5.481471909645883,4.718498871295094,2.464703942470481,2.6946271807700692,1.6094379124341003,1.5539252025038417,1.0986122886681096
No,45.0,no,no,0.0,142.7,80.0,24.26,205.4,135.0,17.46,228.1,87.0,10.26,12.0,4.29635392,3.24,2.0,3.828641396489095,0.0,4.967727793084979,4.394449154672439,3.229222116922345,5.329816033607408,4.912654885736052,2.9156062290747062,5.43415858945945,4.477336814478207,2.421256622711544,2.5649493574615367,2.4849066497880004,1.4445632692438664,1.0986122886681096
No,154.0,no,no,0.0,94.5,97.0,16.07,178.2,127.0,15.15,230.2,99.0,10.36,9.2,3.0,2.48,2.0,5.043425116919247,0.0,4.5591262474866845,4.584967478670572,2.837322536806349,5.18850250054083,4.852030263919617,2.7819200496686656,5.443283136798223,4.605170185988092,2.4300984132930052,2.322387720290225,1.3862943611198906,1.247032293786383,1.0986122886681096
No,95.0,no,yes,44.0,173.3,114.0,29.46,152.3,78.0,12.95,144.4,118.0,6.5,12.3,3.0,3.32,2.0,4.564348191467836,3.8066624897703196,5.160777952525975,4.74493212836325,3.4164143474670157,5.0323967858777685,4.3694478524670215,2.6354795082673745,4.979488565099419,4.77912349311153,2.0149030205422647,2.5877640352277083,1.3862943611198906,1.463255402256019,1.0986122886681096
No,127.0,no,no,0.0,241.7,115.0,41.09,141.5,96.0,12.03,170.7,94.0,7.68,4.5,5.0,1.22,2.0,4.852030263919617,0.0,5.491826112732555,4.7535901911063645,3.7398101827824792,4.959341999708705,4.574710978503383,2.567254391136754,5.14574876790343,4.553876891600541,2.1610215286722587,1.7047480922384253,1.791759469228055,0.7975071958841881,1.0986122886681096
Yes,74.0,yes,no,0.0,267.5,134.0,45.48,242.5,110.0,20.61,223.0,108.0,10.04,8.3,4.0,2.24,3.0,4.31748811353631,0.0,5.5928509139489195,4.90527477843843,3.8390221125436557,5.495116942522644,4.709530201312334,3.0731561705187946,5.4116460518550396,4.6913478822291435,2.401525040848949,2.2300144001592104,1.6094379124341003,1.1755733298042381,1.3862943611198906
Yes,26.0,no,no,0.0,290.1,143.0,49.32,245.7,97.0,20.88,147.0,80.0,6.61,7.4,4.0,2.0,2.0,3.295836866004329,0.0,5.6736668507515775,4.969813299576001,3.918402612392185,5.508173023535311,4.584967478670572,3.0855729775537806,4.997212273764115,4.394449154672439,2.0294631718735947,2.128231705849268,1.6094379124341003,1.0986122886681096,1.0986122886681096
No,78.0,no,yes,28.0,246.0,136.0,41.82,147.5,99.0,12.54,118.8,99.0,5.35,4.0,2.0,1.08,2.0,4.3694478524670215,3.367295829986474,5.5093883366279774,4.919980925828125,3.757005283161537,5.000584958242754,4.605170185988092,2.605648267484129,4.785823685681349,4.605170185988092,1.8484548129046003,1.6094379124341003,1.0986122886681096,0.7323678937132266,1.0986122886681096
No,122.0,no,no,0.0,216.5,60.0,36.81,250.3,140.0,21.28,247.0,99.0,11.12,5.7,6.0,1.54,2.0,4.812184355372417,0.0,5.382198850528739,4.110873864173311,3.6325736179028416,5.526647444549546,4.948759890378168,3.1036894150590832,5.5134287461649825,4.605170185988092,2.4948569806411682,1.9021075263969205,1.9459101490553132,0.9321640810304452,1.0986122886681096
No,101.0,no,yes,24.0,240.5,103.0,40.89,280.5,78.0,23.84,212.8,69.0,9.58,10.4,5.0,2.81,2.0,4.624972813284271,3.2188758248682006,5.486869473092628,4.6443908991413725,3.7350471349589434,5.640132447579745,4.3694478524670215,3.212455257065278,5.365040998590945,4.248495242049359,2.3589654264301534,2.4336133554004498,1.791759469228055,1.3376291891386096,1.0986122886681096
